id,marka,seri,model,yil,kilometre,vites_tipi,yakit_tipi,kasa_tipi,renk,motor_hacmi,motor_gucu,degisen_sayisi,boyali_sayisi,kimden,fiyat
43410,Opel,Corsa,1.4 GLS,2000.0,258000.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,1389.0,90.0,2.0,4.0,Sahibinden,230000.0
43411,Opel,Astra,1.6 CDTI Elite,2016.0,135000.0,Otomatik,Benzin,Sedan,Füme,1598.0,136.0,1.0,6.0,Galeriden,639900.0
43412,Opel,Corsa,1.4 Enjoy,2015.0,133000.0,Otomatik,Benzin,Hatchback/5,Sarı,1300.0,88.0,0.0,4.0,Galeriden,645000.0
43414,Opel,Vectra,1.6 Edition,2004.0,214000.0,Düz,Benzin,Sedan,Lacivert,1500.0,88.0,0.0,3.0,Galeriden,448000.0
43415,Opel,Astra,1.4 T Business,2015.0,213000.0,Otomatik,Benzin,Sedan,Beyaz,1364.0,140.0,1.0,5.0,Galeriden,735000.0
43416,Opel,Astra,1.6 Essentia,2013.0,86000.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,1598.0,115.0,0.0,0.0,Sahibinden,660000.0
43419,Mercedes - Benz,E,180 AMG,2018.0,139500.0,Otomatik,Benzin,Sedan,Gri,1595.0,156.0,0.0,0.0,Galeriden,2800000.0
43420,Mercedes - Benz,E,250 CGI Elite,2012.0,179000.0,Otomatik,Benzin,Sedan,Siyah,1700.0,213.0,0.0,0.0,Galeriden,1585000.0
43423,Mercedes - Benz,C,C 200 D AMG,2017.0,112000.0,Otomatik,Benzin,Sedan,Beyaz,1598.0,136.0,2.0,2.0,Galeriden,1659000.0
43424,Mercedes - Benz,E,250 EditionE,2015.0,250000.0,Otomatik,Benzin,Sedan,Mavi,1900.0,213.0,0.0,0.0,Galeriden,1900000.0
43425,Mercedes - Benz,A,A 180 CDI BlueEFFICIENCY AMG,2015.0,157000.0,Otomatik,Dizel,Hatchback/5,Beyaz,1500.0,113.0,1.0,2.0,Galeriden,900000.0
43426,Opel,Tigra,1.6,1997.0,185000.0,Düz,Benzin,Coupe,Sarı,1598.0,106.0,0.0,0.0,Galeriden,175000.0
43428,Mercedes - Benz,C,C 200 AMG,2020.0,43000.0,Otomatik,Benzin,Sedan,Siyah,1497.0,184.0,0.0,1.0,Galeriden,2825000.0
43429,Mercedes - Benz,C,C 200 D AMG,2020.0,160000.0,Otomatik,Dizel,Sedan,Beyaz,1598.0,160.0,0.0,0.0,Galeriden,2370000.0
43430,Opel,Corsa,1.2 Twinport Enjoy,2007.0,242686.0,Düz,LPG & Benzin,Hatchback/5,Kırmızı,1229.0,80.0,0.0,1.0,Sahibinden,410000.0
43433,Mercedes - Benz,E,180 Exclusive,2024.0,12800.0,Otomatik,Benzin,Sedan,Siyah,1500.0,163.0,0.0,0.0,Galeriden,5450000.0
43434,Mercedes - Benz,E,200 d Exclusive,2020.0,72000.0,Otomatik,Benzin,Sedan,Gri,1500.0,163.0,0.0,0.0,Galeriden,3500000.0
43435,Mercedes - Benz,200,E,1990.0,497000.0,Düz,LPG & Benzin,Sedan,Siyah,1997.0,118.0,0.0,0.0,Galeriden,370000.0
43436,Mercedes - Benz,C,C 200 D AMG,2016.0,154000.0,Otomatik,Dizel,Sedan,Beyaz,1598.0,136.0,1.0,2.0,Galeriden,1585000.0
43438,Mercedes - Benz,C,C 200 AMG,2018.0,97000.0,Otomatik,Benzin,Sedan,Beyaz,1500.0,188.0,0.0,0.0,Galeriden,2465000.0
43439,Mercedes - Benz,C,C 200 D AMG,2021.0,54000.0,Otomatik,Benzin,Sedan,Siyah,1598.0,160.0,1.0,0.0,Galeriden,2635000.0
43440,Mercedes - Benz,B,B 180 CDI BlueEFFICIENCY Style,2015.0,82000.0,Otomatik,Benzin,MPV,Beyaz,1500.0,113.0,0.0,0.0,Galeriden,1325000.0
43443,Mercedes - Benz,E,180 Elite,2014.0,160000.0,Otomatik,Benzin,Sedan,Siyah,1595.0,156.0,2.0,1.0,Galeriden,1400000.0
43444,Mercedes - Benz,E,250 CDI AMG,2011.0,113000.0,Otomatik,Dizel,Sedan,Beyaz,2143.0,204.0,0.0,0.0,Galeriden,1999000.0
43445,Mercedes - Benz,C,C 200 D AMG,2017.0,160000.0,Otomatik,Dizel,Sedan,Beyaz,1598.0,136.0,0.0,0.0,Galeriden,1745000.0
43446,Mercedes - Benz,190,190 E 2.0,1989.0,383000.0,Otomatik,Benzin,Sedan,Beyaz,1900.0,113.0,0.0,7.0,Galeriden,820000.0
43448,Mercedes - Benz,C,C 200 Kompressor Elegance,2000.0,400000.0,Düz,LPG & Benzin,Sedan,Siyah,1998.0,163.0,0.0,0.0,Galeriden,550000.0
43449,Mercedes - Benz,C,C 200 D AMG,2018.0,86000.0,Otomatik,Benzin,Sedan,Siyah,1598.0,136.0,0.0,1.0,Galeriden,1920000.0
43450,Mercedes - Benz,C,C 220 CDI Avantgarde,2002.0,320000.0,Otomatik,Benzin,Station wagon,Siyah,2148.0,143.0,0.0,0.0,Galeriden,820000.0
43451,Mercedes - Benz,C,C 200 D AMG,2021.0,67000.0,Otomatik,Benzin,Sedan,Mavi,1598.0,160.0,1.0,0.0,Galeriden,2725000.0
43452,Mercedes - Benz,CLA,200 AMG+ 4Matic,2021.0,29000.0,Otomatik,Benzin,Coupe,Siyah,1300.0,163.0,0.0,0.0,Galeriden,2645000.0
43453,Mercedes - Benz,E,200 d Exclusive,2023.0,46117.0,Otomatik,Benzin,Sedan,Gri,1597.0,160.0,0.0,0.0,Galeriden,4225000.0
43454,Mercedes - Benz,C,C 200 AMG,2022.0,38000.0,Otomatik,Benzin,Sedan,Mavi,1500.0,213.0,0.0,0.0,Galeriden,3600000.0
43455,Mercedes - Benz,C,C 220 CDI AMG,2008.0,348000.0,Otomatik,Benzin,Sedan,Siyah,2148.0,170.0,1.0,3.0,Galeriden,869000.0
43456,Mercedes - Benz,CLK,CLK 200 Kompressor Avantgarde,2000.0,139000.0,Otomatik,Benzin,Cabrio,Siyah,1900.0,163.0,0.0,0.0,Galeriden,975000.0
43458,Mercedes - Benz,B,B 160 Sport,2010.0,104000.0,Otomatik,Benzin,MPV,Beyaz,1500.0,88.0,0.0,3.0,Yetkili Bayiden,865000.0
43459,Mercedes - Benz,E,250 CDI AMG,2013.0,300000.0,Otomatik,Benzin,Sedan,Beyaz,2143.0,204.0,0.0,2.0,Galeriden,2100000.0
43460,Mercedes - Benz,B,B 180 BlueEFFICIENCY Elite,2012.0,109500.0,Otomatik,Benzin,MPV,Siyah,1500.0,113.0,1.0,3.0,Galeriden,945000.0
43461,Mercedes - Benz,A,A 200 AMG,2021.0,76000.0,Otomatik,Benzin,Hatchback/5,Siyah,1300.0,163.0,0.0,0.0,Galeriden,2150000.0
43462,Mercedes - Benz,A,A 200 AMG,2023.0,44500.0,Otomatik,Benzin,Sedan,Füme,1300.0,163.0,0.0,0.0,Galeriden,2550000.0
43463,Mercedes - Benz,C,C 200 AMG,2018.0,159000.0,Otomatik,Benzin,Sedan,Füme,1500.0,188.0,1.0,0.0,Galeriden,2165000.0
43465,Mercedes - Benz,C,C 180 Comfort 9G-Tronic,2017.0,76000.0,Otomatik,Benzin,Sedan,Füme,1500.0,163.0,0.0,1.0,Galeriden,2020000.0
43466,Mercedes - Benz,E,180 Elite,2014.0,139000.0,Otomatik,Benzin,Sedan,Beyaz,1500.0,163.0,4.0,3.0,Galeriden,1499950.0
43468,Mercedes - Benz,CLA,180 D AMG,2016.0,119000.0,Otomatik,Benzin,Coupe,Beyaz,1500.0,113.0,0.0,0.0,Galeriden,1620000.0
43469,Mercedes - Benz,C,C 180 Kompressor BlueEfficiency Luxury,2010.0,288000.0,Otomatik,LPG & Benzin,Sedan,Siyah,1597.0,156.0,2.0,2.0,Sahibinden,998000.0
43470,Fiat,Egea,1.3 Multijet Easy Plus,2023.0,21500.0,Düz,Dizel,Sedan,Füme,1248.0,95.0,0.0,0.0,Sahibinden,970000.0
43471,Mercedes - Benz,C,C 200 D AMG,2015.0,103105.0,Otomatik,Benzin,Sedan,Beyaz,1598.0,136.0,1.0,1.0,Galeriden,1775000.0
43474,Fiat,Egea,1.4 Fire Easy Plus,2023.0,22000.0,Düz,Benzin,Sedan,Gri,1368.0,95.0,0.0,0.0,Sahibinden,850000.0
43475,Fiat,Egea,1.6 Multijet Easy,2021.0,42000.0,Düz,Dizel,Sedan,Siyah,1598.0,130.0,0.0,0.0,Sahibinden,910000.0
43476,Fiat,Marea,1.6 Exclusive,2004.0,146000.0,Düz,Benzin,Sedan,Gri,1596.0,103.0,2.0,0.0,Galeriden,285500.0
43477,Fiat,Albea,1.2 Dynamic,2004.0,301000.0,Düz,Benzin,Sedan,Mavi,1242.0,80.0,0.0,0.0,Galeriden,265500.0
43479,Fiat,Linea,1.3 Multijet Dynamic,2008.0,281780.0,Düz,Dizel,Sedan,Mavi (metalik),1248.0,90.0,0.0,0.0,Sahibinden,377000.0
43480,Fiat,Egea,1.4 Fire Easy,2022.0,17800.0,Düz,Benzin,Sedan,Beyaz,1368.0,95.0,0.0,0.0,Sahibinden,820000.0
43481,Fiat,Egea,1.4 Fire Easy,2023.0,22500.0,Düz,Benzin,Sedan,Mavi,1368.0,95.0,0.0,0.0,Sahibinden,800000.0
43482,Fiat,Tempra,1.6 SX A,1994.0,120000.0,Düz,Benzin,Sedan,Beyaz,1581.0,90.0,0.0,0.0,Galeriden,177500.0
43483,Fiat,Uno,70 SX,2000.0,180000.0,Düz,Benzin,Hatchback/5,Gri,1372.0,71.0,3.0,4.0,Galeriden,189000.0
43484,Mercedes - Benz,C,C 180 BlueEFFICIENCY Avantgarde,2011.0,195000.0,Otomatik,Benzin,Sedan,Beyaz,1700.0,163.0,0.0,0.0,Galeriden,1050000.0
43485,Fiat,Egea,1.4 Fire Easy,2022.0,46000.0,Düz,Benzin,Sedan,Beyaz,1368.0,95.0,0.0,0.0,Sahibinden,730000.0
43486,Fiat,Egea,1.3 Multijet Easy Plus,2018.0,119000.0,Düz,Dizel,Sedan,Beyaz,1248.0,95.0,0.0,2.0,Sahibinden,720000.0
43487,Fiat,Egea,1.3 Multijet Easy,2022.0,75000.0,Düz,Dizel,Sedan,Beyaz,1248.0,95.0,0.0,0.0,Sahibinden,845000.0
43488,Fiat,Egea,1.6 Multijet Lounge,2015.0,123187.0,Düz,Dizel,Sedan,Gri,1598.0,120.0,1.0,0.0,Sahibinden,829000.0
43491,Fiat,Egea,1.3 Multijet Urban,2018.0,85625.0,Düz,Dizel,Sedan,Beyaz,1248.0,95.0,1.0,2.0,Sahibinden,812000.0
43493,Fiat,Bravo,1.6 Mjet Active Plus,2011.0,185000.0,Düz,Dizel,Hatchback/5,Siyah,1598.0,105.0,0.0,2.0,Sahibinden,505000.0
43494,Fiat,Egea,1.6 E-Torq Lounge,2016.0,129000.0,Otomatik,Benzin,Sedan,Kırmızı,1598.0,110.0,0.0,4.0,Sahibinden,880000.0
43496,Fiat,Egea,1.3 Multijet Urban Plus,2020.0,91200.0,Düz,Dizel,Sedan,Beyaz,1248.0,95.0,1.0,1.0,Sahibinden,810000.0
43497,Fiat,Egea,1.3 Multijet Urban Plus,2020.0,125000.0,Düz,Dizel,Hatchback/5,Gri,1248.0,95.0,0.0,3.0,Sahibinden,800000.0
43499,Fiat,Marea,1.6 Liberty,2006.0,192000.0,Düz,LPG & Benzin,Sedan,Gri (Gümüş),1596.0,103.0,0.0,5.0,Sahibinden,346000.0
43502,Fiat,Egea,1.4 Fire Easy Plus,2022.0,40100.0,Düz,Benzin,Sedan,Beyaz,1368.0,95.0,0.0,0.0,Sahibinden,825000.0
43503,Fiat,Egea,1.4 Fire Urban,2023.0,64000.0,Düz,LPG & Benzin,Sedan,Mavi (metalik),1368.0,95.0,0.0,0.0,Sahibinden,850000.0
43504,Fiat,Palio,1.2 Active,2006.0,240400.0,Düz,LPG & Benzin,Hatchback/5,Şampanya,1242.0,81.0,0.0,8.0,Sahibinden,270000.0
43509,Fiat,Egea,1.6 Multijet Urban,2021.0,42500.0,Düz,Dizel,Sedan,Beyaz,1598.0,130.0,1.0,1.0,Sahibinden,945000.0
43510,Fiat,Egea,1.3 Multijet Easy,2023.0,17000.0,Düz,Dizel,Sedan,Beyaz,1248.0,95.0,0.0,0.0,Sahibinden,948000.0
43511,Fiat,Egea,1.6 Multijet Lounge Plus,2017.0,121200.0,Yarı Otomatik,Dizel,Sedan,Bej,1598.0,120.0,0.0,3.0,Sahibinden,920000.0
43513,Fiat,Linea,1.4 Fire Active Plus,2013.0,216000.0,Düz,LPG & Benzin,Sedan,Beyaz,1368.0,77.0,3.0,4.0,Sahibinden,375000.0
43515,Fiat,Egea,1.3 Multijet Urban Plus,2019.0,247000.0,Düz,Dizel,Sedan,Beyaz,1248.0,95.0,1.0,3.0,Sahibinden,645000.0
43516,Fiat,Linea,1.6 Multijet Lounge,2012.0,266000.0,Düz,Dizel,Sedan,Gri,1598.0,105.0,2.0,5.0,Galeriden,429000.0
43519,Fiat,Egea,1.4 Fire Easy,2021.0,75000.0,Düz,LPG & Benzin,Sedan,Beyaz,1368.0,95.0,3.0,0.0,Galeriden,710000.0
43520,BMW,1 Serisi,116i Comfort,2012.0,215000.0,Otomatik,Benzin,Hatchback/5,Beyaz,1500.0,138.0,1.0,3.0,Galeriden,825000.0
43521,BMW,5 Serisi,520i Comfort Plus,2018.0,114250.0,Otomatik,Benzin,Sedan,Siyah,1500.0,163.0,0.0,0.0,Galeriden,2400000.0
43522,Fiat,Egea,1.3 Multijet Easy,2017.0,167000.0,Düz,Dizel,Sedan,Füme,1248.0,95.0,1.0,0.0,Galeriden,600000.0
43523,BMW,3 Serisi,320i ED Sport Line,2015.0,200000.0,Otomatik,Benzin,Sedan,Beyaz,1500.0,163.0,0.0,4.0,Galeriden,1270000.0
43525,BMW,1 Serisi,116d ED EfficientDynamics,2013.0,158000.0,Düz,Benzin,Hatchback/5,Füme,1598.0,116.0,2.0,2.0,Galeriden,785000.0
43526,BMW,3 Serisi,316i Comfort,2011.0,260000.0,Otomatik,Benzin,Sedan,Beyaz,1500.0,113.0,1.0,8.0,Galeriden,850000.0
43527,BMW,1 Serisi,116d Joy,2015.0,86180.0,Otomatik,Benzin,Hatchback/5,Gri,1500.0,113.0,1.0,0.0,Galeriden,1150000.0
43529,BMW,1 Serisi,116i Standart,2010.0,182500.0,Otomatik,Benzin,Hatchback/5,Beyaz,1500.0,113.0,0.0,4.0,Galeriden,715000.0
43530,BMW,5 Serisi,520i Luxury Line,2023.0,52000.0,Otomatik,Benzin,Sedan,Beyaz,1500.0,163.0,1.0,3.0,Galeriden,3180000.0
43531,BMW,5 Serisi,520i M Sport,2023.0,7000.0,Otomatik,Benzin,Sedan,Füme,1500.0,163.0,0.0,0.0,Galeriden,4075000.0
43532,BMW,3 Serisi,320i ED Sport Line,2014.0,124000.0,Otomatik,Benzin,Sedan,Beyaz,1500.0,163.0,0.0,0.0,Galeriden,1525000.0
43534,BMW,5 Serisi,520i Comfort,2013.0,185000.0,Otomatik,Benzin,Sedan,Füme,1500.0,163.0,0.0,0.0,Galeriden,1495000.0
43535,BMW,5 Serisi,520i Executive Plus,2016.0,112000.0,Otomatik,Benzin,Sedan,Beyaz,1500.0,163.0,2.0,2.0,Galeriden,1670000.0
43536,BMW,1 Serisi,116i Comfort,2013.0,168000.0,Otomatik,Benzin,Hatchback/5,Beyaz,1598.0,136.0,0.0,2.0,Sahibinden,885000.0
43537,BMW,1 Serisi,120d,2008.0,335000.0,Düz,Benzin,Hatchback/5,Gri,1900.0,188.0,0.0,0.0,Galeriden,595000.0
43540,BMW,3 Serisi,316i Standart,2013.0,184000.0,Otomatik,Benzin,Sedan,Siyah,1500.0,138.0,2.0,4.0,Galeriden,1050000.0
43542,BMW,3 Serisi,320i ED Luxury Line,2013.0,226000.0,Otomatik,Benzin,Sedan,Beyaz,1500.0,163.0,1.0,3.0,Galeriden,1150000.0
43543,BMW,3 Serisi,320i ED M Plus,2015.0,127000.0,Otomatik,Benzin,Sedan,Beyaz,1500.0,163.0,0.0,0.0,Galeriden,1650000.0
43544,BMW,3 Serisi,320d Comfort,2010.0,191000.0,Otomatik,Benzin,Sedan,Siyah,1995.0,177.0,2.0,2.0,Galeriden,920000.0
43545,BMW,5 Serisi,530i Executive M,2017.0,31345.0,Otomatik,Benzin,Sedan,Füme,1900.0,263.0,0.0,0.0,Galeriden,3100000.0
43546,BMW,3 Serisi,320i,2000.0,350000.0,Otomatik,Benzin,Sedan,Gri,1991.0,150.0,1.0,0.0,Galeriden,519000.0
43548,BMW,5 Serisi,520i M Sport,2015.0,98000.0,Otomatik,Benzin,Sedan,Beyaz,1500.0,163.0,0.0,0.0,Galeriden,2075000.0
43549,BMW,5 Serisi,520d Premium,2010.0,366000.0,Otomatik,Benzin,Sedan,Siyah,1995.0,177.0,0.0,4.0,Galeriden,1025000.0
43551,BMW,3 Serisi,320d Edition Comfort,2012.0,277000.0,Otomatik,Benzin,Sedan,Gri,1995.0,184.0,2.0,3.0,Galeriden,917500.0
43553,BMW,2 Serisi,218i Active Tourer Sport Line,2015.0,74650.0,Otomatik,Benzin,MPV,Beyaz,1500.0,138.0,0.0,7.0,Galeriden,965000.0
43554,BMW,5 Serisi,525d xDrive Premium,2013.0,232000.0,Otomatik,Benzin,Sedan,Beyaz,1995.0,218.0,0.0,3.0,Galeriden,1750000.0
43555,BMW,3 Serisi,320d GT Luxury,2013.0,200000.0,Otomatik,Benzin,Hatchback/5,Siyah,1995.0,184.0,0.0,1.0,Galeriden,1299500.0
43556,BMW,2 Serisi,216d Gran Coupe First Edition M Sport,2021.0,100000.0,Otomatik,Benzin,Coupe,Gri,1496.0,116.0,0.0,5.0,Galeriden,1750000.0
43557,BMW,5 Serisi,520d xDrive Prestige,2017.0,332000.0,Otomatik,Benzin,Sedan,Siyah,1995.0,190.0,1.0,1.0,Galeriden,1845000.0
43558,BMW,1 Serisi,116d One Edition,2015.0,135000.0,Otomatik,Benzin,Hatchback/5,Beyaz,1496.0,116.0,1.0,1.0,Galeriden,990000.0
43559,BMW,3 Serisi,316i Sport Line,2013.0,250000.0,Otomatik,Benzin,Sedan,Kırmızı,1500.0,138.0,0.0,0.0,Galeriden,1295000.0
43561,BMW,5 Serisi,520i Special Edition M Sport,2019.0,165000.0,Otomatik,Benzin,Sedan,Gri,1500.0,163.0,2.0,0.0,Galeriden,2375000.0
43563,BMW,4 Serisi,420i Gran Coupe M Sport,2023.0,7035.0,Otomatik,Benzin,Coupe,Siyah,1500.0,163.0,0.0,0.0,Galeriden,4125000.0
43565,BMW,3 Serisi,320i M Sport,2024.0,13000.0,Otomatik,Benzin,Sedan,Siyah,1500.0,163.0,0.0,0.0,Galeriden,3620000.0
43566,BMW,5 Serisi,520i Prestige,2017.0,142000.0,Otomatik,Benzin,Sedan,Beyaz,1500.0,163.0,0.0,3.0,Galeriden,2049000.0
43567,BMW,3 Serisi,320d Comfort,2012.0,269000.0,Otomatik,Benzin,Sedan,Beyaz,1900.0,188.0,1.0,5.0,Galeriden,645000.0
43568,BMW,3 Serisi,320i ED M Plus,2014.0,167000.0,Otomatik,Benzin,Sedan,Beyaz,1500.0,163.0,1.0,3.0,Galeriden,1230000.0
43569,BMW,5 Serisi,520i Standart,1998.0,367000.0,Otomatik,Benzin,Sedan,Mavi,1900.0,138.0,2.0,0.0,Galeriden,399000.0
43571,Skoda,Octavia,1.6 TDI Elegance CR,2013.0,248000.0,Yarı Otomatik,Dizel,Hatchback/5,Gri (Gümüş),1598.0,105.0,1.0,0.0,Sahibinden,850000.0
43572,Skoda,Rapid,1.6 TDI Ambition,2013.0,268000.0,Düz,Dizel,Sedan,Beyaz,1598.0,105.0,2.0,5.0,Sahibinden,550000.0
43573,BMW,5 Serisi,525d xDrive Premium,2015.0,158000.0,Otomatik,Benzin,Sedan,Siyah,1995.0,218.0,0.0,6.0,Galeriden,1675000.0
43574,Skoda,Rapid,1.4 TDI GreenTec Style,2016.0,123000.0,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1422.0,90.0,0.0,3.0,Sahibinden,890000.0
43575,Skoda,SuperB,1.5 TSI Premium,2022.0,105000.0,Yarı Otomatik,Benzin,Sedan,Füme,1498.0,150.0,0.0,0.0,Sahibinden,1735000.0
43576,Skoda,Rapid,1.4 TDI Spaceback Style,2016.0,133000.0,Yarı Otomatik,Dizel,Hatchback/5,Gri,1422.0,90.0,0.0,0.0,Sahibinden,835000.0
43579,Skoda,SuperB,1.6 TDI Prestige,2014.0,201000.0,Yarı Otomatik,Dizel,Sedan,Beyaz,1598.0,105.0,0.0,2.0,Sahibinden,1100000.0
43580,Skoda,Fabia,1.4 Classic,2008.0,334000.0,Düz,Benzin,Hatchback/5,Turuncu,1390.0,85.0,0.0,2.0,Sahibinden,365000.0
43586,Skoda,SuperB,1.6 TDI Active,2016.0,193000.0,Düz,Dizel,Sedan,Beyaz,1598.0,120.0,0.0,3.0,Sahibinden,955000.0
43587,Skoda,Octavia,1.2 TSI Style,2016.0,139400.0,Yarı Otomatik,Benzin,Hatchback/5,Gri (Gümüş),1197.0,110.0,0.0,0.0,Sahibinden,1285000.0
43588,Skoda,Felicia,1.3 GLXi,2000.0,196000.0,Düz,LPG & Benzin,Hatchback/5,Gri (Gümüş),1289.0,68.0,1.0,0.0,Sahibinden,225000.0
43589,Skoda,Octavia,1.6 TDI Elegance CR,2014.0,223000.0,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598.0,105.0,0.0,4.0,Sahibinden,860000.0
43592,Skoda,SuperB,1.6 TDI Prestige,2014.0,184000.0,Yarı Otomatik,Dizel,Sedan,Beyaz,1598.0,105.0,0.0,0.0,Sahibinden,1200000.0
43593,Skoda,Octavia,1.4 TSI Elegance,2010.0,173000.0,Yarı Otomatik,Benzin,Hatchback/5,Kahverengi,1390.0,122.0,0.0,0.0,Sahibinden,765000.0
43594,Skoda,Fabia,1.2 Classic,2008.0,224000.0,Düz,Benzin,Hatchback/5,Mavi (metalik),1198.0,70.0,1.0,2.0,Sahibinden,360000.0
43596,Skoda,Fabia,1.6 TDI Ambiente,2012.0,313000.0,Düz,Dizel,Hatchback/5,Gri (Gümüş),1598.0,90.0,2.0,1.0,Sahibinden,440000.0
43597,Skoda,Octavia,1.6 TDI Style CR,2016.0,121000.0,Yarı Otomatik,Dizel,Hatchback/5,Gri,1598.0,110.0,1.0,0.0,Sahibinden,1200000.0
43598,Skoda,Roomster,1.2 Active,2012.0,125000.0,Düz,LPG & Benzin,MPV,Beyaz,1198.0,70.0,0.0,0.0,Sahibinden,520000.0
43601,Skoda,Octavia,1.6 TDI Style CR,2015.0,203000.0,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598.0,110.0,0.0,1.0,Sahibinden,930000.0
43604,Skoda,SuperB,1.5 TSI Scout,2022.0,21000.0,Yarı Otomatik,Benzin,Station wagon,Turuncu,1498.0,150.0,0.0,0.0,Sahibinden,2175000.0
43605,Skoda,Octavia,1.6 Ambiente,2009.0,270000.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,1595.0,102.0,5.0,5.0,Sahibinden,415000.0
43608,Skoda,Octavia,1.6 Ambiente,2004.0,285000.0,Düz,Benzin,Hatchback/5,Yeşil,1595.0,102.0,0.0,0.0,Sahibinden,360000.0
43611,Skoda,Fabia,1.4 TDI Elegance,2008.0,298000.0,Düz,Dizel,Hatchback/5,Gri,1422.0,70.0,0.0,0.0,Sahibinden,380000.0
43615,Skoda,Fabia,1.4 Comfort,2001.0,184000.0,Düz,LPG & Benzin,Hatchback/5,Gri (Gümüş),1390.0,100.0,2.0,5.0,Sahibinden,320000.0
43616,Skoda,SuperB,1.6 TDI Active,2017.0,199000.0,Otomatik,Benzin,Sedan,Siyah,1500.0,113.0,0.0,6.0,Galeriden,1015000.0
43618,Skoda,Octavia,1.6 TDI Style,2019.0,184000.0,Otomatik,Benzin,Hatchback/5,Gri,1500.0,113.0,0.0,0.0,Galeriden,1320000.0
43619,Skoda,Fabia,1.4 Comfort,2001.0,310000.0,Düz,Benzin,Hatchback/5,Beyaz,1390.0,75.0,0.0,0.0,Galeriden,235000.0
43620,Skoda,Octavia,1.9 TDI Elegance,2003.0,395000.0,Otomatik,Benzin,Station wagon,Kırmızı,1896.0,90.0,0.0,0.0,Galeriden,370000.0
43621,Ford,Focus,1.5 TDCi Trend X,2017.0,220000.0,Otomatik,Benzin,Sedan,Beyaz,1500.0,113.0,0.0,1.0,Galeriden,845900.0
43622,Ford,Fiesta,1.4 Comfort,2006.0,215000.0,Düz,Benzin,Hatchback/5,Beyaz,1300.0,88.0,1.0,2.0,Galeriden,447000.0
43623,Ford,Fiesta,1.5 TDCi Trend,2013.0,185000.0,Düz,Benzin,Hatchback/5,Gri,1498.0,75.0,0.0,5.0,Galeriden,585000.0
43624,Ford,Fiesta,1.4 Comfort,2006.0,195000.0,Düz,Benzin,Hatchback/5,Siyah,1300.0,88.0,1.0,8.0,Galeriden,427000.0
43626,Ford,Fiesta,1.5 TDCi Trend X,2015.0,201000.0,Düz,Dizel,Hatchback/5,Beyaz,1498.0,75.0,1.0,0.0,Sahibinden,650000.0
43627,Ford,Focus,1.0 EcoBoost Active Stil,2023.0,33000.0,Yarı Otomatik,Hibrit,Station wagon,Beyaz,999.0,125.0,0.0,0.0,Sahibinden,1729000.0
43628,Ford,Focus,1.6 Ti-VCT Titanium,2015.0,152000.0,Düz,Benzin,Hatchback/5,Siyah,1500.0,113.0,1.0,0.0,Galeriden,795000.0
43630,Ford,Focus,1.5 TDCi Trend X,2018.0,178000.0,Yarı Otomatik,Dizel,Sedan,Beyaz,1499.0,120.0,0.0,0.0,Sahibinden,965000.0
43631,Ford,Focus,1.6 TDCi Ghia,2006.0,327300.0,Düz,Dizel,Sedan,Füme,1560.0,110.0,1.0,1.0,Sahibinden,380000.0
43632,Ford,Focus,1.6 Comfort,2011.0,218000.0,Otomatik,Benzin,Hatchback/5,Gri,1596.0,100.0,1.0,3.0,Galeriden,650000.0
43634,Ford,Focus,1.6 TDCi Style,2015.0,107000.0,Düz,Dizel,Hatchback/5,Beyaz,1560.0,115.0,0.0,0.0,Sahibinden,920000.0
43635,Ford,Focus,1.0 EcoBoost Titanium X,2023.0,40000.0,Düz,Benzin,Sedan,Gri (metalik),999.0,125.0,2.0,0.0,Sahibinden,1145000.0
43636,Ford,Focus,1.6 TDCi Trend,2013.0,150000.0,Düz,Benzin,Hatchback/5,Gri,1560.0,95.0,2.0,2.0,Galeriden,777500.0
43638,Ford,Focus,1.6 TDCi Style,2012.0,210000.0,Düz,Dizel,Hatchback/5,Füme,1560.0,115.0,0.0,1.0,Sahibinden,700000.0
43639,Ford,Focus,1.6 Titanium,2009.0,116000.0,Otomatik,LPG & Benzin,Sedan,Gri (Gümüş),1596.0,100.0,0.0,0.0,Sahibinden,840000.0
43640,Ford,Mondeo,1.6 TDCi Titanium,2015.0,335000.0,Düz,Benzin,Sedan,Beyaz,1500.0,113.0,0.0,2.0,Galeriden,899000.0
43641,Ford,Focus,1.5 TDCi Trend X,2020.0,109000.0,Otomatik,Benzin,Sedan,Beyaz,1500.0,120.0,0.0,2.0,Galeriden,1130000.0
43642,Skoda,Octavia,1.6 TDI Optimal,2019.0,151000.0,Otomatik,Benzin,Hatchback/5,Beyaz,1500.0,113.0,0.0,2.0,Galeriden,1099750.0
43644,Ford,Focus,1.6 Ti-VCT Titanium,2015.0,65000.0,Düz,Benzin,Sedan,Beyaz,1596.0,125.0,0.0,0.0,Sahibinden,1100000.0
43645,Ford,Focus,1.6 TDCi Collection,2008.0,245000.0,Düz,Dizel,Sedan,Gri,1560.0,110.0,0.0,2.0,Sahibinden,525000.0
